"","coc_num","coc_name","CoC Category","Count Types","fips_state","state_full","state_abv","Overall Homeless","Overall Homeless - Under 18","Overall Homeless - Age 18 to 24","Overall Homeless - Age 25 to 34","Overall Homeless - Age 35 to 44","Overall Homeless - Age 45 to 54","Overall Homeless - Age 55 to 64","Overall Homeless - Over 64","Overall Homeless - Woman","Overall Homeless - Man","Overall Homeless - Transgender","Overall Homeless - Non Binary","Overall Homeless - More Than One Gender","Overall Homeless - Gender Questioning","Overall Homeless - Culturally Specific Identity","Overall Homeless - Different Identity","Overall Homeless - Non-Hispanic/Latina/e/o","Overall Homeless - Hispanic/Latina/e/o","Overall Homeless - American Indian, Alaska Native, or Indigenous","Overall Homeless - Asian or Asian American","Overall Homeless - Black, African American, or African","Overall Homeless - Middle Eastern or North African","Overall Homeless - White","Overall Homeless - Native Hawaiian or Other Pacific Islander","Overall Homeless - Multi-Racial","Overall Homeless Veterans","Overall Chronically Homeless","Overall Homeless People in Families","Overall Homeless Individuals","Overall Homeless Unaccompanied Youth (Under 25)","Overall Homeless Parenting Youth (Under 25)","Sheltered Total Homeless","Sheltered ES Homeless","Sheltered TH Homeless","Sheltered SH Homeless","Unsheltered Homeless","Total Year-Round Beds (ES, TH, SH)","Total Year-Round Beds (ES)","Total Year-Round Beds (TH)","Total Year-Round Beds (SH)","Total Year-Round Beds (OPH)","Total Year-Round Beds (PSH)","Total Year-Round Beds (RRH)","total_population","AWATER","ALAND","disadvantaged_county","persistent_poverty_county","percent_rural","percent_urban","percent_poc","poverty_rate","pop_density","med_hh_income","employment_access_index","housing_cost_burden","overcrowded_housing","vacancy_rate","incomplete_plumbing","incomplete_kitchen","housing_units","permits","ind_hud_202","ind_hud_hcv","ind_hud_pbs8","ind_hud_ph","capacity_housing","age_under_18","age_over_64","coc","cdbg_entitlement","elderly","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","public_hsg","public_hsg_cap","s8_project","funding_tot"
"1","AK-500","Anchorage CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","02","Alaska","AK",1709,241,169,305,407,254,241,92,649,1047,6,1,2,1,0,3,1612,97,690,28,169,0,463,125,207,70,384,388,1321,141,8,1363,1107,256,0,346,921,617,304,0,288,723,268,292090,621079537,4420814008,0,0,0.935919918,0.957307715,0.432616659,0.08848853,6.60715423610737e-05,84813,22028,0.456706282,0.004907918,0.09571995,0.011784298,0.008360596,0.404988189,0.00266685,0.000612825,0.008428909,0.001595399,0.001660447,0.001547468,0.242760793,0.110845972,7236937,3767125,2175033,0,0,0,1.1e+08,1552291,596528,330308,924965,20591074,7004695,10722774,54901730
"2","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"3","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"4","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"5","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"6","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"7","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"8","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"9","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"10","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"11","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"12","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"13","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"14","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"15","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"16","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"17","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"18","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"19","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"20","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"21","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"22","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"23","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"24","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"25","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"26","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"27","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"28","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"29","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"30","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",28333,5858,1711,5510,6293,3944,3683,1334,12905,15167,87,116,58,0,0,0,26680,1653,14993,319,899,174,8816,116,2929,1044,7743,8091,20242,1624,58,24476,18415,6061,0,3857,32422,23809,8613,0,2494,11861,3335,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,0.996418178408451,0.448106675476437,0.383564846149458,0.112875520219506,3.01724724518424e-07,67937.1034482759,899.827586206897,0.334517244172414,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00285457387457856,0.252755675483493,0.124189705685653,668896,0,1488421,0,0,0,1708344,0,2837540,0,0,0,0,6792821,11787678
"31","AL-500","Birmingham/Jefferson, St. Clair, Shelby Counties CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","01","Alabama","AL",6377,623,350,1057,1218,1344,1190,595,2163,4095,91,7,21,0,0,0,6202,175,21,7,3983,0,2156,21,133,560,1596,882,5495,336,42,3612,3052,490,70,2765,3941,3311,560,70,0,9632,1148,1278404,327352206,12950322388,0.571428571428571,0,0.7748998538738,0.713543704077377,0.364063316250023,0.141372952927805,9.87159980808348e-05,53763.7142857143,6753.42857142857,0.426216381142857,0.000396304058283744,0.146738785910054,0.0325193279940426,0.0417324480802407,0.456412057723049,0.00252050959340631,0.000491237635267099,0.00746477632954997,0.00396666438980713,0.00735057175606694,0.00133995201452123,0.227205171482912,0.16452780206624,18486616,20902921,5662199,0,0,0,164408484,5837417,1249069,1449779,7021825,108462469,62448496,61407982,292928773
